filename,affinity,rmsd,smiles
Z56853872,-7.93109,1.26604,COc1ccc(NS(=O)(=O)c2ccc(-c3nnc(S)n3Cc3ccccc3)cc2)cc1
Z192570382,-2.71292,1.26719,COc1ccc(C(=O)NCc2ccc(CS(N)(=O)=O)cc2)cc1S(=O)(=O)N1CCCC1
Z27056677,-8.03193,1.26733,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc(OC(F)F)cc3)n2)cc1
Z27058590,-7.11220,1.26740,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])s3)n2)cc1
Z5129532766,-7.91071,1.26896,OC[C@@H]1CN(C[C@@H](O)COc2ccc(-c3nn[nH]n3)cc2)Cc2ccnn2C1
Z1444084075,-7.63593,1.26914,Cc1nn(-c2ccc(C(=O)N[C@H]3CCCNC3=O)cc2)c(C)c1CCC(=O)O
Z5015303371,-6.83005,1.26918,Cc1ccc2oc(CNC(=O)c3cn(-c4ccc5c(c4)CN([C@@H]4CCC(=O)NC4=O)C5=O)nn3)cc2c1
Z270992382,-8.03370,1.26972,NC(=O)Nc1cccc(NC(=O)CCn2ncc(=O)c3ccccc32)c1
Z4910859406,-6.97673,1.26996,O=C1CC[C@@H](N2Cc3cc(-n4cc([C@@H](O)C5CC5)nn4)ccc3C2=O)C(=O)N1
Z5000595184,-6.09713,1.27000,Cc1cscc1NC(=O)C(=O)NCCCc1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O
Z46059847,-5.18810,1.27016,CCOc1cc(/C=C/C(=O)c2ccc3c(c2)OCO3)ccc1OCC(=O)Nc1ccccc1
Z30604050,-6.79935,1.27056,COc1ccc(NS(=O)(=O)c2cc(NC(=O)CCNC(C)=O)ccc2N2CCOCC2)cc1
Z973832990,-1.23653,1.27056,O=C(CNC(=O)c1ccc(OCC(=O)Nc2cccc(C(F)(F)F)c2)cc1)Nc1ccc(O)cc1
Z739987864,-8.50085,1.27060,NC(=O)[C@@H]1CCCN(c2ccc(CNC(=O)c3ccc4c(c3)OCO4)cc2)C1
Z5606587386,-5.58318,1.27182,CC/C(C)=C(/C)C(=O)N1CC[C@@H]2[C@H](C1)CN2C(=O)c1nc2ncc(CCO)cn2n1
Z200656216,-8.25680,1.27227,CS(=O)(=O)Nc1ccc(-c2csc(NC(=O)c3cc(Cl)c4c(c3)OCCO4)n2)cc1
Z4099138549,-6.35057,1.27235,COC(=O)/C=C/CNC(=O)c1ccc(N2CC[C@H](O)C2)cc1
Z8339601911,-6.93180,1.27252,CNC1(c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CCOCC1
Z4573546547,-6.47558,1.27263,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1ccc(-n2nccn2)cc1
Z2188225404,-8.61846,1.27288,O=C1CN(Cc2cccc(NC(=O)c3ccc(-n4cnnn4)cc3)c2)CCN1
Z1204528559,-7.52829,1.27298,O=C(NCc1ncc[nH]1)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1
Z185356450,-7.77704,1.27305,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCCC(=O)Nc3ccncc3)cc2)cc1
Z8034598750,-5.95330,1.27363,CNC(=O)CCNc1ccc(S(=O)(=O)NCCCc2nc(C)no2)c(C)c1[N+](=O)[O-]
Z70959125,-7.57344,1.27432,O=C1CCc2cc(-c3csc(NC(=O)c4ccc([N+](=O)[O-])cc4)n3)ccc2N1
Z1445494890,-8.48783,1.27434,CC(C)(C)c1cc(C(=O)Nc2ccc(C(=O)N3CCC(C(=O)O)CC3)cc2)[nH]n1
Z4910860427,-8.63869,1.27455,CCOC(=O)C1CCN(Cc2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)CC1
Z3759270692,-6.95904,1.27515,NC(=O)c1ccccc1Oc1ccc(NC(=O)N2CCN(S(=O)(=O)F)CC2)cn1
Z45548473,-7.74261,1.27526,CC(=O)Nc1ccc(-c2csc(NS(=O)(=O)c3ccc(C(C)=O)cc3)n2)cc1
Z5015314841,-7.13656,1.27531,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)N[C@H]5CCc6[nH]ncc6C5)nn4)ccc3C2=O)C(=O)N1
Z8343314715,-0.31279,1.27540,Cc1cc(CNC(=O)COc2ccc(-c3cn(Cc4nc(C(=O)O)co4)nn3)cc2)cc2c1CCC2
Z6285149254,-7.58677,1.27563,Nc1cccc(Cl)c1CNC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z46080133,-6.70676,1.27668,COc1cc(/C=C(/C#N)C(=O)Nc2cccc3ncccc23)ccc1OCC(=O)Nc1ccc(C)cc1
Z2446339342,-7.82779,1.27685,CC1(C(=O)O)CCN(C(=O)Nc2ccc(OCCC(N)=O)cc2)CC1
Z5084040218,-8.30144,1.27688,COc1nc(Cl)ccc1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z3782164032,-6.68647,1.27718,COc1cc(CN(C)S(=O)(=O)c2ccc(-c3ccc(NC(C)=O)cc3)cc2)sn1
Z5015309324,-6.84906,1.27721,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5cccc6cnccc56)nn4)ccc3C2=O)C(=O)N1
Z2457494652,-7.68103,1.27743,COCc1ccc(C(=O)N[C@@H](C)c2ccc(N3CCNC3=O)cc2)o1
Z2043760882,-6.80446,1.27890,CC(=O)NCCNC(=O)NCc1ccc(N2C(=O)N[C@](C)(C3CC3)C2=O)cc1
Z32151885,-8.07223,1.27894,CC(=O)NCCNC(=O)c1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1
Z5000554955,-8.25409,1.28051,CN1CC[C@H](C(=O)NCC#Cc2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3=O)c2ccccc21
Z4910861766,-8.24188,1.28064,O=C1CC[C@@H](N2Cc3cc(-n4cc(C5(O)CCC(F)(F)CC5)nn4)ccc3C2=O)C(=O)N1
Z6739924870,-7.00834,1.28213,O=c1ccc(-c2ccc(CNc3ncnc4c3cnn4CCO)cc2)c[nH]1
Z49600144,-7.53030,1.28274,COc1cc(/C=N\Nc2ccc(Cl)c(C(=O)O)c2)ccc1OCC(N)=O
Z195419348,-7.58000,1.28282,CNS(=O)(=O)Cc1ccc(CNC(=O)c2ccc(-n3cncn3)cc2)cc1
Z4910862668,-9.04259,1.28291,COc1ccc(-c2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4)nn2)cc1
Z804230586,-6.22209,1.28412,COCCOCCCC(=O)Nc1ccc(N2CCNC2=O)cc1
Z1955268587,-8.63751,1.28447,CNC(=O)c1cc2cc(NS(=O)(=O)c3ccc(C(=O)O)cc3C)ccc2[nH]1
Z102237230,-6.53805,1.28448,O=C(CNC(=O)c1cccs1)Nc1ccc(S(=O)(=O)NCCCN2CCOCC2)cc1
Z2158766769,-3.26423,1.28454,COc1cc(CCO)ccc1NCc1csc(-c2ccc3c(c2)OCO3)n1
Z5015313195,-7.23941,1.28462,COc1nccc(C)c1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z70959188,-8.22828,1.28475,CCOc1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1
Z271329064,-8.25734,1.28478,CNC(=O)Nc1cccc(NS(=O)(=O)c2ccc3c(c2)CCO3)c1
Z358250776,-7.64368,1.28485,O=C(Cc1ccc(-n2cnnn2)cc1)Nc1ccc(S(=O)(=O)/N=C2/CCCCCN2)cc1
Z6281475364,-6.91200,1.28486,Cn1c(CNC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)nc2ccncc21
Z806615356,-6.04635,1.28550,CNS(=O)(=O)c1ccc([C@H](C)NC(=O)c2ccc(NC(C)=O)c(SC)c2)cc1
Z4994221039,-7.61441,1.28581,O=C1CC[C@H](N2C(=O)c3ccc(CCCNC(=O)Nc4ccccc4)cc3C2=O)C(=O)N1
Z5015262610,-10.00674,1.28585,COc1nccc(C)c1NC(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z49576069,-7.39686,1.28595,NS(=O)(=O)c1ccc(N/N=C\c2cccc(/C=N/Nc3ccc(S(N)(=O)=O)cc3[N+](=O)[O-])c2)c([N+](=O)[O-])c1
Z5015301912,-10.03927,1.28614,Cc1ncccc1NC(=O)c1cn(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1
Z5015291330,-7.02091,1.28668,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)Nc5ccnc6ccncc56)nn4)ccc3C2=O)C(=O)N1
Z4999841172,-7.68727,1.28810,O=C1CC[C@H](N2Cc3ccc(C(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)cc3C2=O)C(=O)N1
Z4910864295,-6.15499,1.28828,O=C1CC[C@H](N2Cc3ccc(-n4cc(COc5ccc(CO)cc5)nn4)cc3C2=O)C(=O)N1
Z228235328,-6.49611,1.28884,COc1cc(C(=O)N2CC3(CCCC3)c3cc4c(cc3[C@H]2C)OCCO4)cc(OC)c1OCC(N)=O
Z3074710167,-6.23029,1.28894,CC(C)(CO)CNc1ncc(S(=O)(=O)NCC#CCO)cc1C(F)(F)F
Z8217467916,-8.14147,1.28923,O=C1CC[C@@H](N2Cc3ccc(-n4cc(-c5ccc(OCCO)cc5)nn4)cc3C2=O)C(=O)N1
Z1273453518,-8.24324,1.28936,O=C(CCC1CCOCC1)Nc1ccc(-n2ncc3c(=O)[nH]cnc32)cc1
Z102045746,-7.94292,1.28989,CC[C@]1(c2ccccc2)NC(=O)N(NC(=O)c2ccc(NC(=O)CSc3nnnn3C)cc2)C1=O
Z444070146,-8.38328,1.29009,O=C1CN(c2ccc(NC(=O)c3cc(-c4cccnc4)on3)cn2)CCN1
Z8411383132,-6.53165,1.29206,CNC(=O)Nc1ccc(-c2cnn3ccc(N[C@@H]4CCCNC4)nc23)cc1
Z1683739451,-8.73508,1.29330,c1cc(-c2noc(-c3cc(-c4ccc5c(c4)CCO5)no3)n2)c2cc[nH]c2c1
Z97898462,-5.29902,1.29354,CCCNC(=O)CSc1nnc(S[C@@H](C)c2nnc(-c3ccc(OC)cc3)o2)s1
Z8487042235,-7.71118,1.29429,NCc1ccc(-c2ccc(C(=O)Nc3nc(C4(N)CCC4)cs3)cc2)cc1
Z56781130,-8.00900,1.29559,COc1cc(C(=O)Nc2ccc(/C(C)=N\NC(N)=S)cc2)cc(OC)c1OC
Z19075258,-7.88969,1.29575,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)NC[C@H]1CCCO1
Z49720744,-7.74651,1.29607,O=C(O)CC/C(=N\NC(=O)c1ccc(CSc2nc3ccccc3[nH]2)cc1)c1cccs1
Z4910858982,-7.27823,1.29640,CC(=O)NC(C)(C)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z55596407,-5.73175,1.29692,COc1ccc(N2C(=O)Cc3c2nc(N)c2c(N)nc(N(CCO)CCO)c(C#N)c32)cc1Cl
Z5015298056,-9.30092,1.29712,Cc1ccc(NC(=O)c2cn(-c3ccc4c(c3)CN([C@H]3CCC(=O)NC3=O)C4=O)nn2)c(C)n1
Z5015212264,-6.27511,1.29752,O=C1CC[C@@H](N2Cc3ccc(-n4cc(C(=O)N5CCNC(=O)C(F)(F)C5)nn4)cc3C2=O)C(=O)N1
Z219606744,-6.52443,1.29816,Cc1cc(NC(=O)[C@@H](C)OC(=O)c2ccc(NS(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)cc2)no1
Z99467348,-8.05427,1.29820,COc1c(Cl)cc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1Cl
Z8271683595,-8.25200,1.29958,CN1CCC(NCc2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CC1
Z6739671466,-9.47535,1.30024,Cc1n[nH]c2c1C[C@H](c1nc(-c3cnc(N4CCNCC4)cn3)no1)CC2
Z19074553,-8.95395,1.30092,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)Nc1nc(-c2ccccc2)cs1
Z5000236221,-9.41833,1.30094,O=C1CC[C@H](N2C(=O)c3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C2=O)C(=O)N1
Z2215773684,-8.40286,1.30117,CN1CC[C@]2(CCN(C(=O)Nc3ccc(C[C@@H]4CC(=O)NC4=O)cc3)C2)C1
Z2441640306,-8.52722,1.30128,Cc1cc(C(=O)Nc2nc(C3CCNCC3)cs2)ccc1-n1cnnn1
Z905300668,-7.88515,1.30158,COc1cccc(-n2cnnc2SCc2cc(=O)n3nc(N)[nH]c3n2)c1
Z4055883647,-4.00428,1.30161,O=C(N=[S@]1(=O)CC[C@]2(CC1)CNCCO2)c1ccc(-c2cc[nH]n2)s1
Z33484999,-8.87203,1.30167,COC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1
Z5112058619,-9.39341,1.30210,Cn1nc([C@H]2CCC(=O)NC2=O)c2ccc(NS(=O)(=O)c3cc(Cl)ccc3OC[C@H]3CCOC3)cc21
Z70960619,-9.30569,1.30280,Cc1cccc(N2N=C(C(=O)Nc3nc(-c4ccc5c(c4)CCC(=O)N5)cs3)CCC2=O)c1
Z44840438,-4.05331,1.30287,COc1cc(/C=N/NC(=O)COc2ccc(C(C)(C)C)cc2)ccc1OS(=O)(=O)c1ccc(C)c([N+](=O)[O-])c1
Z4999459463,-8.41170,1.30294,Cc1c(NC(=O)c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)cccc1OC(F)F
Z49995669,-5.00486,1.30340,CCN(CC)S(=O)(=O)c1ccc(N/N=C\c2ccc(OCC(=O)Nc3c(C)cc(C)cc3C)c(OC)c2)nc1
Z5420191394,-6.55020,1.30354,O=C(NCCCn1ccnc1)c1cnc(N2CCCNCC2)cn1
Z79697894,-8.59313,1.30409,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc4c(c3)OCCCO4)n2)cc1
Z5015304879,-7.80314,1.30428,O=C1CC[C@@H](N2Cc3cc(-n4cc(C(=O)N[C@@H]5C(=O)OC[C@H]5CO)nn4)ccc3C2=O)C(=O)N1
Z8102114535,-7.65168,1.30443,Cc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2C(N)=O)nn1CCN
Z7760275318,-8.13728,1.30464,CNC(=O)Nc1ccc(S(=O)(=O)NC(=O)CCC2CCOCC2)cc1
Z731179890,-7.90143,1.30487,O=C1CN(c2ccc(NC(=O)c3ccnc(-n4cncn4)c3)cn2)CCN1
Z19142239,-4.48520,1.30627,COc1cc(OC)c(N(C)S(=O)(=O)c2cccc(C(=O)OCC(=O)NC(=O)NC(C)C)c2)cc1Cl
Z56900398,-6.74982,1.30632,C[C@@H](OC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1)C(=O)Nc1cccc([N+](=O)[O-])c1
Z238222748,-7.75292,1.30678,CS(=O)(=O)c1ccc(C(=O)NCc2ccc(NC(N)=O)cc2)cc1
Z1133407116,0.61332,1.30694,COc1ccc2c(c1)CCN2C(=O)NCc1ccc(CN2CCC(O)CC2)cc1
Z1954855329,-6.50448,1.30743,COc1ccc(CNC(=O)c2cc(Cl)c(OCC(N)=O)c(OC)c2)c(O)c1
Z1836232250,-8.31300,1.30976,COc1ccc(CC(=O)O)cc1S(=O)(=O)Nc1ccc(-n2nn[nH]c2=O)cc1
Z1453440441,-7.47783,1.30996,Cc1cc(Oc2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)n[nH]1
Z1136155257,-6.73332,1.30999,NC(=O)COc1ccc(CS(=O)(=O)Cc2cccc3c2OCCO3)cc1
Z46567505,-7.80375,1.31018,COc1ccc(C(=O)Nc2cccc(/C=C/c3nc4ccccc4c(=O)[nH]3)c2)cc1
Z285515674,-7.90030,1.31028,Cc1c(C(=O)NCc2ccc(OCC(N)=O)cc2)cccc1[N+](=O)[O-]
Z7888662445,-8.18818,1.31039,O=C(c1ccc([S@](=O)Cc2nn[nH]n2)cc1)N1CCC(CC2(C(F)(F)F)N=N2)CC1
Z225230860,-6.84683,1.31109,COc1cc(C(=O)NCCCn2cnc3ccccc32)cc(Cl)c1OCC(N)=O
Z7151937772,-2.69646,1.31188,CC(C)N(C)Cc1cccc(CNS(=O)(=O)c2ccc3nc(NC[C@@H]4CCC[C@H]4O)ccc3c2)c1
Z5015265119,-8.65691,1.31222,Cc1nn(C(C)C)cc1NC(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)nn1
Z5015320186,-6.64859,1.31253,Cc1ncc(NC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)c(C2CC2)n1
Z8468817115,-7.83569,1.31289,CS(=O)(=O)c1ccc(-c2noc(-c3ccc(N4CCNCC4)nc3)n2)cc1
Z4524924493,-5.83806,1.31302,c1nc(N2CCNCC2)cnc1-c1noc([C@@H]2C[C@]23CCCOC3)n1
Z271061968,-7.67516,1.31410,C=CCNC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CO3)cc1
Z409034998,-7.19491,1.31469,CC(C)NC(=O)Nc1ccc(CNC(=O)c2ccc(C#N)cc2)cc1
Z730177170,-9.11166,1.31552,Cn1nnnc1-c1cccc(S(=O)(=O)NC(=O)c2ccc(-n3[nH]c(=O)[nH]c3=O)cc2)c1
Z6327194079,-7.05177,1.31570,C[C@@H]1CNC[C@H](C)N1C(=O)c1ccc2c(c1)C(=O)N([C@@H]1CCC(=O)NC1=O)C2
Z8458613140,-6.29971,1.31586,[H]/N=C(/N)Nc1ccc(C(=O)Nc2cccc(CS(C)(=O)=O)c2)cc1
Z1443877239,-6.46593,1.31587,CC(C)NC(=O)Nc1ccc(C(=O)N2CCC(CC(=O)O)CC2)cc1
Z27058393,-8.35428,1.31630,CC(=O)Nc1ccc(-c2csc(NC(=O)c3ccc4c(c3)OCCO4)n2)cc1
Z6285148939,-10.14588,1.31632,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)N[C@]56CC[C@H](C5)[C@H](O)[C@@H]6O)nn4)ccc3C2=O)C(=O)N1
Z5015303673,-8.72940,1.31676,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)NC[C@]56CCC[C@H]5OCC6)nn4)ccc3C2=O)C(=O)N1
Z1677750475,-7.33343,1.31789,COC(=O)c1ccc(NNC(=O)c2ccc(-c3nnc(S)o3)cc2)nc1
Z466710180,-8.27384,1.31798,Cn1cc(-c2nc(C(=O)NCc3ccc(N4CCNC(=O)C4)cc3)cs2)cn1
Z237846746,-9.22049,1.31859,O=C(Nc1ccccc1)Nc1cccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1
Z109367180,-6.09001,1.31956,CCCC(=O)Nc1ccc(-c2csc(NC(=O)c3cc(C(C)=O)c[nH]3)n2)cc1
Z5015277385,-6.37597,1.32039,CO[C@@H]1COCC[C@H]1NC(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z339629292,-8.84012,1.32080,CC(=O)Nc1ccc(OC(=O)c2ccc(S(=O)(=O)N3CCNC(=O)C3)cc2)cc1
Z4910860447,-8.44156,1.32093,CN(C)C(=O)NCc1cn(-c2ccc3c(c2)CN([C@H]2CCC(=O)NC2=O)C3=O)nn1
Z6281424417,-6.88878,1.32125,CNC(=O)[C@@H]1CCCC[C@@H]1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5015275257,-8.36338,1.32151,CC[C@@]1(CO)CCCN1C(=O)c1cn(-c2ccc3c(c2)C(=O)N([C@@H]2CCC(=O)NC2=O)C3)nn1
Z5015294907,-6.19162,1.32183,O=C1CC[C@H](N2Cc3cc(-n4cc(C(=O)NC[C@@]56CC=C[C@@H](C5)OC6)nn4)ccc3C2=O)C(=O)N1
Z238220134,-8.19412,1.32225,NC(=O)Nc1ccc(CNC(=O)c2ccc(S(=O)(=O)C(F)F)cc2)cc1
Z15730287,-6.77340,1.32232,C[C@H]1CN(C(=O)COC(=O)c2ccc(-c3ccc(O)cc3)cc2)C[C@H](C)O1
Z1128091047,-7.09072,1.32247,COC(=O)N(C)CCCC(=O)Nc1ccc(-n2ncc3c(=O)[nH]cnc32)cc1
Z1878857815,-8.00994,1.32388,Cc1noc(Cl)c1CCC(=O)Nc1ccc(-c2n[nH]c(CN)n2)cc1
Z1955268754,-8.52154,1.32389,CNC(=O)c1cc2cc(NS(=O)(=O)c3ccc(C#N)cc3C(F)(F)F)ccc2[nH]1
Z4917831069,-3.70476,1.32394,COc1ccc(-c2cc(NC(=O)c3cn(CCCNC(=O)OC(C)(C)C)nn3)ncn2)cc1
Z449762638,-5.98024,1.32402,CCNC(=O)COc1ccc(/C=C/C(=O)c2ccc(OC(F)(F)F)cc2)cc1OC
Z8304043005,-6.72495,1.32520,N[C@@H](C[C@H]1CCCO1)c1cn(-c2ccc3c(c2)C(=O)N([C@H]2CCC(=O)NC2=O)C3)nn1
Z381536922,-8.69427,1.32522,O=C1CN(c2ccc(NC(=O)Nc3ccc(N4CCNC(=O)C4)nc3)cn2)CCN1
Z8607405132,-6.75678,1.32635,NCc1ccc(C(=O)Nc2nc(-c3c[nH]c(C(N)=O)c3)cs2)cn1
Z5015290322,-5.59811,1.32638,Cn1ncc2c1CCC[C@@H]2NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z88474555,-6.59829,1.32678,CCCNC(=O)[C@@H](C)NC(=O)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1
Z4910861542,-7.05307,1.32730,CC[C@@](C)(O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z441004288,-3.50836,1.32767,CC1(C)NC(=O)N(Cc2ccc(CNC(=O)Nc3ccc(C#N)cc3)cc2)C1=O
Z140917696,-2.62079,1.32800,COc1ccccc1NS(=O)(=O)c1ccc(/C=C/C(=O)N2CCN(CCN3CCCC3)CC2)cc1
Z6739722804,-8.86976,1.32856,O=C(NC1COC1)c1ccc(-c2ccc3nc(O)nc(O)c3c2)cn1
Z8766421343,-8.48675,1.32866,N[C@@H]1CCc2nc(C(=O)Nc3ccc(-c4cccc(O)c4)cc3)cn2C1
Z4061663346,-8.07694,1.32874,CCn1cc(C(=O)N[C@H](C)[C@@H](C)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
Z15983522,-9.00263,1.32955,C[C@@H](OC(=O)c1ccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)cc1)C(=O)Nc1ccccc1[N+](=O)[O-]
Z4994451441,-4.50287,1.33057,C[C@H](O)Cc1cn(-c2ccc(C(=O)N3CCC4(CC3)CC(=O)c3ncccc3O4)cc2)nn1
Z1878853306,-7.95347,1.33082,Cc1noc(C)c1CCC(=O)Nc1ccc(-c2n[nH]c(CN)n2)cc1
Z1174624079,-7.11327,1.33204,CC(C)n1cnnc1C1CCN(C(=O)c2ccc(OCC(N)=O)cc2)CC1
Z28262159,-6.35411,1.33209,CC(=O)N1CCN(C(=O)c2ccc(CSc3nnc[nH]3)cc2)CC1
Z19074724,-5.33859,1.33255,O=C(COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1)NC(=O)NCc1ccccc1
Z8342395968,-7.41100,1.33259,O=C1CN(CCc2cn(-c3ccc4c(c3)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)nn2)CCN1
Z27058313,-7.62996,1.33276,COc1ccc(C(=O)Nc2nc(-c3ccc(NC(C)=O)cc3)cs2)cc1[N+](=O)[O-]
Z45996462,-7.74369,1.33286,COc1ccc(C(=O)/C=c2\[nH]c(=O)/c(=C/c3ccc(OC)c(O)c3)s2)cc1
Z3417072498,-9.46099,1.33299,O=C1CC[C@@H](N2Cc3ccc(C(=O)Nc4ccc(-n5ccnn5)cc4)cc3C2=O)C(=O)N1
Z70960031,-7.97005,1.33367,COC(=O)c1ccc(C(=O)Nc2nc(-c3ccc4c(c3)CCC(=O)N4)cs2)cc1
Z4898006063,-7.19478,1.33392,CN(Cc1nc(-c2ccc3ncnc(O)c3c2)no1)S(=O)(=O)c1ccc2c(c1)c(=O)n(C)c(=O)n2C
Z1575722576,-8.44004,1.33407,CC(=O)Nc1ccc(-c2ccc(S(=O)(=O)N[C@H]3CCO[C@@]4(CCOC4)C3)cc2)cc1
Z5567036608,-7.65777,1.33414,Cc1nc2ccc(N(C)C(=O)c3ccc(CN4CCC(O)CC4)cc3)cc2s1
Z46012835,-8.12635,1.33423,O=C(O)c1ccc(NS(=O)(=O)c2ccc(C(=O)/C=C\c3cccc(O)c3)cc2)cc1
Z4081955759,-7.75966,1.33531,N[C@@H]1CCCN(c2cncc(-c3ccc(CN4CCNCC4)cc3)n2)C1
Z4910859690,-8.69685,1.33549,CCNc1cc(-c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)ccn1
Z3417054585,-9.13152,1.33586,O=C1CC[C@H](N2Cc3cc(C(=O)N4CCN(C[C@@H]5CCCO5)CC4)ccc3C2=O)C(=O)N1
Z653647444,-6.64847,1.33613,CC(=O)c1c[nH]c(C(=O)Nc2cccc(NC(=O)CCn3ccnc3)c2)c1
Z6285141181,-7.34511,1.33678,Cc1cccc(CO)c1NC(=O)c1cn(-c2ccc3c(c2)CN([C@@H]2CCC(=O)NC2=O)C3=O)nn1
Z5015254638,-8.91281,1.33713,O=C1CC[C@H](N2Cc3ccc(-n4cc(C(=O)NC[C@]56C[C@H]5COC65CCC5)nn4)cc3C2=O)C(=O)N1
Z5292452584,-8.05903,1.33715,Cn1ncc2c1C[C@H](C(=O)Nc1ccc3[nH]c(CN)nc3c1)CC2
Z3831079144,-7.88169,1.33777,NCc1ccc2cc(C(=O)NCCN3CC[C@@H](O)C3)ccc2c1
Z8479530419,-7.25276,1.33795,Nc1c(C(=O)Nc2cccc(NC(=O)[C@H]3C[C@H](n4ccnc4)C3)c2)cnc2ccc(Br)cc12
Z4899623809,-6.17993,1.33851,C=CC(=O)Nc1cccc(CC(=O)N[C@H](C)c2ccc(-c3nn[nH]n3)cc2)c1
Z4999840543,-8.15917,1.33853,O=C1CC[C@@H](N2Cc3cc(C(=O)N[C@H]4CCC[C@@H](C(=O)O)C4)ccc3C2=O)C(=O)N1
Z5015311090,-6.76278,1.33867,CC(=O)N1CCC[C@@H](CNC(=O)c2cn(-c3ccc4c(c3)CN([C@@H]3CCC(=O)NC3=O)C4=O)nn2)C1
Z4519984643,-5.32464,1.34116,Cc1nc(C2CCNCC2)sc1-c1nc(-c2ccnc(-n3cccn3)c2)no1
Z5000221985,-7.65879,1.34128,O=C1CC[C@H](N2C(=O)c3ccc(NC(=O)CCn4ccnn4)cc3C2=O)C(=O)N1
Z828297088,-7.91818,1.34149,Cn1c(=O)[nH]c2cc(C(=O)NCc3ccc(C(=O)NCC(N)=O)cc3)ccc21
